지역,건물용도,건물용도구분,연면적,창면적비,난방방식,냉방방식,태양광용량,태양광_후면,태양광_밀착,지열여부,열병합여부,태양광비율,에너지자립률,1차에너지소요량,최종등급,비율구간,보간_자립률,보간_1차에너지,잔차_자립률,잔차_1차에너지
8,3,1,12012.86,20.21,0,0,209.0,1742.4033675,1866.860750892857,0,1,0.14504484090383138,26.8120590121873,89.3,4,10~15%,35.208519771727964,99.27165959188737,-8.396460759540663,-9.971659591887374
1,4,1,2073.03,8.75,0,0,91.56,818.01,876.4392857142857,0,0,0.3945963155381253,26.812208562950403,133.7,5,30~40%,69.94087784547256,57.24942692580427,-43.128669282522154,76.45057307419572
11,0,0,3443.44,22.66,2,2,44.66,372.95625,399.59598214285717,0,0,0.10830920532955417,26.81312067408968,81.3,5,10~15%,28.295512191297075,107.33960661431591,-1.4823915172073932,-26.039606614315915
1,17,1,1956.27,27.89,0,0,60.595,267.62493333333333,286.741,0,0,0.1368036791104159,26.81505034446211,135.4,5,10~15%,33.642699030979024,100.80451568546265,-6.827648686516913,34.59548431453736
13,0,0,13934.5914,18.34,2,2,127.0,1057.55895,1133.0988750000001,0,0,0.07589450739115322,26.82114190519461,78.0,5,5~10%,22.266378374754503,115.76742807830016,4.554763530440109,-37.767428078300156
14,3,1,6000.31,38.95,0,0,143.0,1316.8805249999998,1410.943419642857,0,0,0.21946874828133875,26.832150030611917,126.6,5,20~25%,45.96943730407262,89.43100016499149,-19.137287273460704,37.168999835008506
1,23,0,68654.08,18.44,1,0,243.6,2032.8891999999998,2178.095571428571,0,0,0.02961061017786561,26.84065351156376,86.2,5,2~5%,10.298758646245059,128.74424407114626,16.541894865318703,-42.54424407114625
5,29,1,1266.85,26.34,0,0,30.0,130.22706666666667,139.529,0,0,0.10279596374208998,26.843657817109147,132.5,5,10~15%,27.270049256028734,108.7730494270566,-0.42639143891958753,23.726950572943394
1,0,0,30409.59,18.67,2,2,248.82,2076.451666666667,2224.769642857143,0,0,0.06828279061528507,26.844148641153637,85.2,5,5~10%,20.35352555997412,118.50216049580631,6.490623081179518,-33.302160495806305
16,11,1,1392.36,19.58,0,0,32.2,145.36666666666667,155.75,0,0,0.10440307583287849,26.84543537210003,112.2,5,10~15%,27.5689721049154,108.3552002834516,-0.7235367328153686,3.8447997165484082
13,3,1,2584.99,26.05,0,0,43.56,187.61586666666668,201.017,0,0,0.07257895259427181,26.846275752773373,114.5,5,5~10%,21.470527674510674,116.90184015863375,5.375748078262699,-2.401840158633746
14,4,1,813.93,28.65,0,0,35.0,291.7075,312.54375,0,0,0.35839384222230414,26.85317177476835,121.3,5,30~40%,62.845193075571615,69.3048505399727,-35.992021300803266,51.99514946002729
7,17,1,3660.43,30.27,0,0,47.52,424.7963392857142,455.1389349489795,1,0,0.116050939175374,26.856373126789023,102.9,5,10~15%,29.73547468661956,105.32675581440276,-2.879101559830538,-2.4267558144027532
12,17,1,4357.85,34.28,0,0,100.8,499.047,534.6932142857142,0,0,0.11451679153711118,26.85744289839853,113.5,5,10~15%,29.45012322590268,105.7256342003511,-2.592680327504148,7.774365799648905
7,4,1,957.59,26.21,2,0,19.2,83.859,89.84892857142856,0,0,0.08757296964254012,26.860219188617574,58.0,4,5~10%,24.438572353512463,112.73102789293957,2.4216468351051113,-54.731027892939565
7,17,1,2503.466,33.19,0,0,40.32,359.5164910714285,385.1962404336734,0,0,0.14360749899196895,26.86286787726988,109.5,5,10~15%,34.9354248084741,99.53900518749377,-8.072556931204222,9.960994812506229
13,3,1,3052.86,30.35,0,0,50.31,449.82723214285716,481.9577487244898,0,0,0.14734617117812712,26.86671318911375,116.5,5,10~15%,35.64577252384415,98.84361216086836,-8.779059334730402,17.65638783913164
12,18,1,2934.43,21.29,0,0,43.68,389.4760446428571,417.2957621173469,0,0,0.13272630277186953,26.86898593634345,64.3,4,10~15%,32.86799752665521,101.56290768443226,-5.99901159031176,-37.262907684432264
1,0,0,18837.9364,20.61,2,0,149.92,1249.9182833333334,1339.1981607142857,0,0,0.06635112555817597,26.870046683313433,114.7,5,5~10%,19.851292645125753,119.22170572957945,7.01875403818768,-4.521705729579452
6,3,1,3252.74,33.92,0,0,52.32,232.67906666666667,249.299,0,0,0.07153325094125773,26.87510678284641,105.7,5,5~10%,21.19864524472701,117.2913640243815,5.676461538119398,-11.591364024381491
8,23,0,1325.91,23.34,2,0,14.52,121.16918333333334,129.824125,0,0,0.09138567725813466,26.875675675675677,114.2,5,5~10%,25.14773597001305,111.73972391288498,1.727939705662628,2.4602760871150195
13,18,1,3227.72,50.37,0,0,92.16,414.9768,444.618,0,0,0.12856654232709158,26.880488736158842,117.2,5,10~15%,32.0776430421474,102.33662312716096,-5.197154305988558,14.86337687283904
1,0,0,77935.02,20.81,1,2,282.625,2353.3252166666666,2521.419875,0,0,0.030195991694961604,26.881720430107524,74.8,5,2~5%,10.450957840690016,128.97839667798465,16.43076258941751,-54.17839667798465
6,3,1,12567.23,16.96,0,0,186.75,1558.7345833333334,1670.0727678571427,0,1,0.12403167470742028,26.883457887295492,126.9,5,10~15%,31.21989149558017,103.25176457607073,-4.336433608284679,23.64823542392928
3,18,1,1397.7,18.5,0,0,60.48,284.9334,305.28578571428574,0,0,0.2038587679759605,26.88750922589328,109.5,5,20~25%,44.1898995492595,90.9295582743078,-17.30239032336622,18.570441725692206
1,15,1,2690.949,20.77,0,0,38.94,182.309,195.33107142857142,1,0,0.06774896142587615,26.894865525672373,114.1,5,5~10%,20.214729970727802,118.70101186886113,6.68013555494457,-4.601011868861136
1,0,0,86742.46,17.86,1,2,509.32,4242.024575,4545.026330357143,0,0,0.048903669264164285,26.899954492107973,76.3,5,2~5%,15.314954008682713,125.72088319909881,11.58500048342526,-49.42088319909881
12,15,1,1309.67,23.41,0,0,18.048,89.60000000000001,96.0,0,0,0.06841418067146686,26.902758755625122,90.1,5,5~10%,20.387686974581385,118.45321769987859,6.515071781043737,-28.3532176998786
3,17,1,1598.53,39.36,0,0,35.425,157.5429333333333,168.79599999999996,0,0,0.09855488062991205,26.90855360367756,107.6,5,5~10%,26.48120779716364,109.87573103622287,0.4273458065139195,-2.2757310362228793
8,17,1,2187.286,18.48,2,0,56.154,274.65918666666664,294.2777,0,1,0.1255707697423504,26.908853600174027,88.1,4,10~15%,31.508446251046575,102.89383682792283,-4.599592650872548,-14.793836827922831
7,28,1,1937.51,28.78,0,0,32.4,160.199,171.64178571428573,0,0,0.0826829280881131,26.913066111400312,100.7,5,5~10%,23.529024624389038,114.0024386970906,3.384041487011274,-13.302438697090594
2,18,1,2449.16,34.22,0,0,45.779,407.8597678571428,436.9926084183673,0,0,0.1665304707969846,26.921102173540994,114.5,5,15~20%,39.290789451427074,95.27533243176086,-12.36968727788608,19.22466756823914
7,17,1,4790.3324,19.75,0,0,61.04,290.849,311.62392857142856,0,0,0.06071582840472615,26.933911159263275,79.6,4,5~10%,18.3861153852288,121.32085391923951,8.547795774034476,-41.72085391923952
14,6,1,813.93,29.14,0,0,35.0,291.71453333333335,312.5512857142857,0,0,0.3584024834240455,26.945736434108525,132.9,5,30~40%,62.846886751112926,69.30197301979283,-35.9011503170044,63.59802698020718
8,7,1,790.15,18.94,0,0,18.15,151.3962666666667,162.2102857142857,0,0,0.19160446328756148,26.953830281145212,133.2,5,15~20%,42.79290881478201,92.1059715243941,-15.839078533636798,41.09402847560588
7,11,1,2071.56,19.65,0,0,38.72,166.76986666666667,178.68200000000002,0,0,0.08050448293395637,26.954033267751747,98.8,5,5~10%,23.123833825715888,114.56883443717135,3.830199442035859,-15.76883443717135
0,3,1,5668.09,22.06,0,0,84.5,704.2828333333334,754.58875,0,0,0.12425399620213042,26.95849270434906,124.9,5,10~15%,31.26124329359626,103.19396098744609,-4.3027505892472,21.706039012553916
8,17,1,2969.31,24.74,2,0,50.76,292.233,313.1067857142857,0,0,0.09841781423967184,26.965342349957734,81.5,4,5~10%,26.455713448578962,109.91136829768531,0.5096289013787718,-28.411368297685314
1,4,1,1129.82,15.06,0,0,25.74,122.994,131.7792857142857,0,0,0.10886158857163089,26.968174204355112,117.6,5,10~15%,28.398255474323346,107.19598697137597,-1.430081269968234,10.404013028624021
1,23,0,37638.28,15.16,1,2,113.75,942.2126583333334,1009.5135624999999,0,0,0.0250333612038949,26.97022767075306,83.4,5,2~5%,9.108673913012673,126.91334448155797,17.86155375774039,-43.513344481557965
5,17,1,9254.59,26.17,0,0,226.32,1094.69,1172.8821428571428,0,0,0.11828616934947955,26.97712868558832,86.4,4,10~15%,30.1512274990032,104.74559596913531,-3.1740988134148793,-18.345595969135303
0,17,1,3145.35,31.05,0,0,48.72,234.52,251.27142857142854,1,0,0.07456085968175244,26.978998384491113,120.7,5,5~10%,21.98582351725564,116.16357976854721,4.993174867235474,4.536420231452794
10,3,1,7824.54,2.44,2,0,254.4,2117.92,2269.2,0,0,0.2706766148553142,26.980071538068472,281.6,5,25~30%,54.821790673956556,77.20678659703957,-27.841719135888084,204.39321340296044
11,7,1,12149.18,33.78,0,0,192.5,1604.84495,1719.476732142857,0,0,0.13209491916326863,26.98982645122681,91.2,5,10~15%,32.748034641021036,101.68034503563203,-5.7582081897942246,-10.480345035632027
1,17,1,7058.458,34.56,0,0,153.66,1274.6536666666668,1365.7003571428572,1,0,0.18058528741924468,26.993199960579485,139.0,5,15~20%,41.53672276579389,93.16381240775252,-14.543522805214405,45.836187592247484
8,0,0,27523.37,25.81,2,2,145.81,1213.4459833333335,1300.1206964285716,0,0,0.04408784183525977,26.99732361482831,85.9,5,2~5%,14.06283887716754,127.51477891636574,12.934484737660771,-41.61477891636574
1,3,1,2055.04,19.05,0,0,68.64,573.5528250000001,614.5208839285715,0,0,0.2790956988671754,26.997513244675098,126.1,5,25~30%,55.90581218208243,75.88156272708397,-28.90829893740733,50.21843727291602
6,17,1,2032.87,31.01,0,0,58.08,273.14186666666666,292.652,0,0,0.1343626826440779,27.002012072434606,121.6,5,10~15%,33.1789097023748,101.2585410282015,-6.176897629940196,20.341458971798488
3,28,1,984.14,19.53,0,0,12.8,106.68728333333334,114.30780357142856,0,0,0.10840661220287087,27.004291845493565,102.2,5,10~15%,28.313629869733983,107.31428082725357,-1.309338024240418,-5.114280827253566
2,17,1,1738.17,59.49,0,0,54.088,259.4470666666667,277.979,0,0,0.14926449465050406,27.004399035050376,126.7,5,10~15%,36.010253983595774,98.48680399500624,-9.005854948545398,28.213196004993762
0,4,1,1909.0,19.73,0,0,42.24,212.84,228.04285714285714,0,0,0.11149292823467784,27.009754456777664,105.5,5,10~15%,28.887684651650076,106.51183865898376,-1.8779301948724125,-1.0118386589837627
2,25,1,609.6,24.29,0,0,12.0,99.9072,107.04342857142856,0,0,0.16388976377952755,27.01137951686963,94.1,5,15~20%,38.789055118110234,95.76650393700788,-11.777675601240603,-1.6665039370078887
1,4,1,2375.1,6.13,0,0,87.2,779.0587499999999,834.7058035714284,0,0,0.3280109258557534,27.01160479579406,105.5,5,30~40%,59.558149130562924,73.27275062102647,-32.54654433476887,32.227249378973525
0,4,1,6612.76,15.8,0,0,117.6,978.500625,1048.3935267857141,0,0,0.14797159204326182,27.01411267918658,123.7,5,10~15%,35.764602488219744,98.7272838799533,-8.750489809033162,24.972716120046698
2,3,1,12855.05,23.74,0,0,205.5,950.505,1018.3982142857142,0,0,0.0739402024885162,27.01487374610861,89.0,4,5~10%,21.824452647014212,116.39477457302772,5.190421099094397,-27.394774573027718
5,17,1,3763.342,52.68,0,0,71.148,412.432,441.8914285714286,0,0,0.10959195310976255,27.017543859649123,116.7,5,10~15%,28.534103278415834,107.00609219146173,-1.516559418766711,9.69390780853827
2,3,1,516.63,25.45,0,0,12.0,55.504,59.46857142857142,0,0,0.10743472117376071,27.03162547578537,113.6,5,10~15%,28.13285813831949,107.56697249482221,-1.101232662534123,6.033027505177785
0,11,1,3208.67,21.0,0,0,135.84,679.5345,728.0726785714286,0,1,0.21178073781348658,27.0318669226952,98.5,5,20~25%,45.09300411073747,90.16904916990529,-18.061137188042267,8.330950830094707
1,3,1,14365.83,26.2,0,0,302.05,1342.3937333333333,1438.2789999999998,0,0,0.09344352072475683,27.03335283791691,111.3,5,5~10%,25.530494854804772,111.20468461156322,1.5028579831121398,0.09531538843677367
1,4,1,3737.05,21.35,2,0,82.56,411.32,440.69999999999993,0,0,0.11006542593757107,27.033575631706476,65.2,4,10~15%,28.62216922438822,106.88298925623153,-1.5885935926817432,-41.68298925623152
2,3,1,735.33,12.34,0,0,26.0,112.24173333333334,120.259,0,0,0.15264130843748158,27.035155034740228,97.6,5,15~20%,36.6518486031215,97.85871663062842,-9.616693568381272,-0.2587166306284274
7,3,1,2898.58,21.77,0,0,81.12,414.752,444.37714285714287,0,0,0.14308799481125242,27.035330261136707,119.1,5,10~15%,34.83671901413796,99.63563296510705,-7.801388753001255,19.464367034892945
8,7,1,1485.31,24.13,0,0,23.046,200.68005,215.01433928571424,0,1,0.13510987605281052,27.04203013481364,111.9,5,10~15%,33.320876450034,101.11956305417725,-6.27884631522036,10.780436945822757
2,3,1,7381.49,21.6,0,0,206.525,1078.811,1155.8689285714283,0,0,0.14615084488362104,27.044025157232703,94.7,5,10~15%,35.418660527887994,99.06594285164648,-8.374635370655291,-4.36594285164648
12,18,1,1120.48,24.0,0,0,57.256,273.011,292.51178571428574,0,0,0.24365539768670572,27.04451345755694,107.8,5,20~25%,49.957971583607026,84.12421819220334,-22.913458126050088,23.675781807796653
3,3,1,6266.93,25.55,0,0,98.1,464.985,498.1982142857143,1,0,0.07419661620602112,27.0445427425162,104.3,5,5~10%,21.891120213565493,116.29926046325713,5.153422528950706,-11.99926046325713
1,0,0,130869.8985,20.35,1,2,502.2,4183.673250000001,4482.507053571429,0,0,0.03196818594613643,27.05458908218356,60.8,4,2~5%,10.91172834599547,129.6872743784546,16.14286073618809,-68.88727437845459
8,3,1,5320.4,42.96,0,0,112.994,1053.4428928571429,1128.6888137755102,0,0,0.19800069409389198,27.0568278201866,135.2,5,15~20%,43.52207912670369,91.49193336698637,-16.465251306517086,43.708066633013615
1,3,1,14766.69,28.75,0,0,355.8,1659.874,1778.4364285714285,0,0,0.11240663953804136,27.06935123042506,92.3,5,10~15%,29.057634954075695,106.27427372010925,-1.9882837236506354,-13.974273720109252
2,28,1,1169.66,21.34,0,0,21.0,92.90587600000002,99.54201000000002,0,0,0.07942981379204214,27.071057192374347,100.9,5,5~10%,22.92394536531984,114.84824841406905,4.1471118270545055,-13.948248414069042
1,4,1,1778.05,11.32,0,0,20.28,181.49392857142857,194.45778061224487,0,0,0.10207470463228176,27.074542897327706,102.4,5,10~15%,27.13589506160441,108.96057679560674,-0.06135216427670187,-6.560576795606735
4,3,1,4656.24,24.18,0,0,50.96,422.11143333333337,452.26225000000005,1,0,0.09065499916957317,27.07835138556759,132.7,5,5~10%,25.01182984554061,111.92970021591097,2.0665215400269794,20.77029978408902
6,1,1,26428.38,22.16,0,0,440.562,3676.4718666666663,3939.0769999999993,0,0,0.13911075391933467,27.0817376080534,148.7,5,10~15%,34.08104324467359,100.37539977100376,-6.999305636620189,48.32460022899623
1,23,0,95267.54,21.31,1,0,397.88,3320.3864,3557.5568571428566,0,0,0.03485328161092435,27.084900456346222,72.7,5,2~5%,11.66185321884033,130.84131264436974,15.423047237505893,-58.141312644369734
3,3,1,3547.1,36.89,0,0,38.641,345.0678928571428,369.7155994897958,0,0,0.09728169289198016,27.0859167404783,109.3,5,5~10%,26.24439487790831,110.20675984808516,0.8415218625699907,-0.9067598480851586
12,18,1,1224.91,12.15,0,0,80.0,354.3418666666667,379.65200000000004,0,0,0.2892799198852705,27.092327279645268,82.9,4,25~30%,56.6662340181002,75.33840427278557,-29.57390673845493,7.5615957272144385
9,4,1,1370.86,13.29,0,0,25.8,128.537,137.71821428571428,0,0,0.09376376872911896,27.1081307627829,106.4,5,5~10%,25.590060983616127,111.12142013042907,1.5180697791667725,-4.721420130429067
7,19,1,1980.7,71.7,0,0,60.0,499.32712499999997,534.9933482142857,0,0,0.2520962917150502,27.108821635544107,127.8,5,25~30%,51.47733250870904,81.96334932094715,-24.368510873164933,45.83665067905285
8,28,1,656.02,39.23,0,0,23.04,205.43919642857142,220.11342474489794,0,0,0.31315995919113965,27.113175893663705,134.0,5,30~40%,58.449276952938426,74.06480217647254,-31.33610105927472,59.93519782352746
10,3,1,3651.03,26.43,0,0,64.31,286.0013333333334,306.43,0,0,0.07833442434965841,27.114967462039047,103.0,5,5~10%,22.720202929036468,115.1330496690888,4.394764533002579,-12.133049669088805
8,0,0,3940.29,16.17,2,2,29.76,265.63092857142857,284.6045663265306,0,0,0.06741405545567168,27.124234333280977,147.0,5,5~10%,20.12765441847464,118.8257643427623,6.996579914806336,28.174235657237702
1,15,1,1469.71,21.55,0,0,29.942,266.805,285.86249999999995,0,0,0.18153581318763565,27.125036263417467,118.3,5,15~20%,41.645082703390464,93.07256193398698,-14.520046439972997,25.227438066013022
7,17,1,1886.19,31.0,0,0,54.638,263.4128,282.228,0,0,0.13965337532274055,27.125036263417467,118.1,5,10~15%,34.1841413113207,100.27447218997025,-7.059105047903234,17.82552781002974
12,11,1,599.94,28.84,0,0,10.0,47.457,50.846785714285716,0,0,0.0791029102910291,27.128082736674624,97.9,5,5~10%,22.863141314131415,114.93324332433244,4.26494142254321,-17.03324332433243
12,3,1,6230.71,30.75,0,0,82.2,846.7371875,907.2184151785714,0,0,0.1358973836850054,27.13064713064713,88.8,4,10~15%,33.470502900151025,100.973086634589,-6.339855769503895,-12.173086634588998
2,3,1,6229.13,21.48,0,0,107.784,496.212,531.6557142857142,0,0,0.07965992040622044,27.131481841134196,102.0,5,5~10%,22.966745195557003,114.78842069438268,4.164736645577193,-12.78842069438268
12,17,1,4049.38,28.97,0,0,75.6,328.17213333333336,351.613,0,0,0.08104256289440194,27.137822296419962,94.7,5,5~10%,23.223916698358764,114.4289336474555,3.9139055980611985,-19.72893364745549
15,3,1,12477.88,26.19,0,0,102.0,851.6872500000001,912.5220535714286,1,0,0.06825576540245619,27.139811148339938,90.8,5,5~10%,20.34649900463861,118.51222738758507,6.793312143701328,-27.712227387585074
12,7,1,891.8,14.4,0,0,15.4,72.363,77.53178571428572,0,0,0.08114263287732676,27.146644911278813,87.3,4,5~10%,23.24252971518278,114.40291545189504,3.9041151960960327,-27.102915451895043
1,18,1,3400.83,19.26,1,0,57.2,269.0034666666667,288.218,0,0,0.07909935711772324,27.154997976527717,178.3,5,5~10%,22.862480423896525,114.93416714939195,4.2925175526311925,63.36583285060806
8,0,0,2914.86,21.36,2,2,62.034,552.602919642857,592.074556760204,0,0,0.18958129023104267,27.15846176866677,85.5,5,15~20%,42.56226708633886,92.30019613781991,-15.403805317672095,-6.80019613781991
1,3,1,7702.622,21.4,0,0,182.938,904.816,969.4457142857143,0,0,0.1174685710917659,27.17160150498937,100.6,5,10~15%,29.999154223068455,104.95817151614087,-2.8275527180790867,-4.358171516140871
3,3,1,9258.97,24.93,0,0,228.945,1131.845,1212.6910714285716,0,0,0.12224307887378402,27.176470588235297,97.2,5,10~15%,30.887212670523827,103.71679949281615,-3.7107420822885295,-6.516799492816148
2,17,1,1735.74,58.98,0,0,55.46,265.3392,284.292,0,0,0.15286805627570949,27.177363699102823,129.4,5,15~20%,36.6949306923848,97.81654153271803,-9.517566993281978,31.58345846728197
1,3,1,3048.04,22.16,0,0,53.99,450.65612500000003,482.8458482142857,0,0,0.1478511190798021,27.17948717948718,112.2,5,10~15%,35.7417126251624,98.74969185115681,-8.562225445675221,13.450308148843192
8,3,1,2056.68,20.38,0,0,35.28,293.91996666666665,314.91425,0,0,0.14290991630524275,27.18505123568415,92.4,5,10~15%,34.80288409799612,99.66875556722485,-7.617832862311971,-7.268755567224844
1,3,1,16597.76,10.12,0,1,118.8,990.4180499999999,1061.1621964285714,1,0,0.059671790048777665,27.18554039099963,95.2,5,5~10%,18.114665412682193,121.70975820683032,9.070874978317438,-26.509758206830313
3,4,1,731.41,16.39,0,0,15.0,71.102,76.18071428571429,0,0,0.09721223390437649,27.185955343446395,103.5,5,5~10%,26.231475506214025,110.22481918486211,0.9544798372323697,-6.724819184862113
1,23,0,63367.91,17.02,1,2,365.65,3052.896325,3270.9603482142857,0,0,0.0481773239010092,27.18676122931442,84.7,5,2~5%,15.12610421426239,125.99144684687408,12.06065701505203,-41.29144684687408
11,29,1,7957.43,38.87,0,0,113.76,948.8877333333334,1016.6654285714286,0,0,0.1192455017930831,27.19583604424203,105.5,5,10~15%,30.32966333351346,104.4961695337984,-3.13382728927143,1.003830466201606
0,28,1,1635.91,35.93,0,0,42.51,202.56,217.0285714285714,0,0,0.12382099259739227,27.197411003236247,136.0,5,10~15%,31.180704623114963,103.30654192467802,-3.983293619878715,32.693458075321985
12,17,1,3339.82,16.88,0,0,55.936,499.42857142857144,535.1020408163265,0,0,0.14953757131479284,27.205276174773292,86.3,4,10~15%,36.06213854981064,98.43601173544853,-8.856862375037348,-12.136011735448534
1,18,1,1475.7,19.1,0,0,49.725,250.646,268.5492857142857,0,0,0.16984888527478484,27.205775038451605,101.1,5,15~20%,39.92128820220912,94.65810733889002,-12.715513163757514,6.441892661109975
16,3,1,1719.73,32.64,0,0,26.0,231.93,248.49642857142854,0,0,0.13486419379786363,27.20731524509069,110.2,5,10~15%,33.27419682159409,101.16525995359737,-6.066881576503398,9.034740046402632
2,11,1,9520.63,28.74,0,0,214.06,1819.828425,1949.816169642857,0,1,0.19114579864987927,27.20848056537103,131.9,5,15~20%,42.74062104608624,92.1500033296116,-15.53214048071521,39.74999667038841
1,3,1,2450.12,17.88,0,0,72.0,600.9912916666667,643.9192410714286,0,0,0.2452905537960046,27.213654772514467,131.9,5,20~25%,50.252299683280825,83.70561822822283,-23.038644910766358,48.194381771777174
2,7,1,1100.78,17.3,0,0,27.982,135.516,145.19571428571427,0,0,0.1231090681153364,27.2189349112426,131.9,5,10~15%,31.04828666945257,103.49164229001254,-3.8293517582099703,28.40835770998747
2,7,1,1703.13,24.82,0,0,47.52,228.3967,244.71075,0,0,0.13410409070358692,27.21906923950057,121.0,5,10~15%,33.129777233681516,101.30663912913283,-5.910707994180946,19.693360870867167
16,4,1,1394.77,14.53,0,0,78.0,650.1085833333334,696.5449107142857,0,0,0.46610450707524065,27.226305860925,126.1,5,40~50%,83.00094930028288,34.988599992193045,-55.77464343935789,91.11140000780695
9,4,1,1663.2,11.61,0,0,56.7,506.28775,542.4511607142857,0,0,0.3044058140933141,27.23117938301384,133.9,5,30~40%,57.795634118967456,74.53168991502325,-30.564454735953618,59.368310084976756
2,4,1,5302.685,7.39,0,0,80.08,419.12,449.0571428571428,0,0,0.07903920372415106,27.232715936181922,94.8,5,5~10%,22.8512918926921,114.94980703172072,4.381424043489822,-20.149807031720727
1,2,1,3133.21,32.48,0,0,94.76,787.8555833333332,844.130982142857,1,0,0.25145316890132907,27.234064098020355,117.8,5,25~30%,51.36157040223923,82.12798876125976,-24.127506304218876,35.67201123874024
15,3,1,2412.35,22.06,0,0,59.986,289.08,309.7285714285714,0,0,0.11983335751445685,27.237417057776337,82.5,4,10~15%,30.439004497688973,104.34332704624121,-3.201587439912636,-21.843327046241214
14,23,0,17604.055,20.34,2,0,50.05,417.2599,447.06417857142856,0,0,0.023702487864301718,27.239376337511462,83.6,5,2~5%,8.762646844718446,126.38099514572069,18.476729492793016,-42.780995145720695
1,17,1,5263.1,30.98,1,1,119.52,1068.7511964285713,1145.0905676020407,0,0,0.20306496103599994,27.239725139375082,125.7,5,20~25%,44.099405558103996,91.00576374054401,-16.859680418728914,34.69423625945599
8,17,1,6476.12,37.88,0,0,109.42,669.736,717.5742857142857,0,1,0.10341624305911565,27.24153950612872,98.7,5,10~15%,27.38542120899551,108.61177680462993,-0.14388170286678914,-9.911776804629923
12,3,1,2067.83,27.67,0,0,37.428,312.31340833333337,334.6215089285714,0,0,0.15103437339304168,27.242832185797965,113.9,5,15~20%,36.346530944677916,98.15760654889425,-9.10369875887995,15.742393451105755
9,4,1,1663.2,14.09,0,0,57.2,511.2039285714285,547.7184948979591,0,0,0.3073616694152408,27.249570145832003,132.7,5,30~40%,58.01633798300465,74.37404429785381,-30.766767837172644,58.325955702146175
16,3,1,3799.23,23.56,0,0,30.0,250.33391666666668,268.21491071428574,0,1,0.06589069802740731,27.25153016613232,120.6,5,5~10%,19.7315814871259,119.39321498479077,7.5199486790064185,1.2067850152092205
1,4,1,4145.13,16.82,2,0,113.52,565.561,605.9582142857143,0,0,0.13643987040213457,27.252211141164562,105.8,5,10~15%,33.573575376405564,100.87218410520298,-6.321364235241003,4.927815894797021
3,17,1,1391.17,17.74,0,0,32.4,149.51906666666667,160.199,0,0,0.10747720743450956,27.253141831238782,97.9,5,10~15%,28.14076058281878,107.55592606702751,-0.8876187515799963,-9.655926067027508
3,18,1,632.76,37.0,0,0,19.8,165.069675,176.86036607142856,0,0,0.26087248719893796,27.25830965439767,132.5,5,25~30%,53.05704769580883,79.71664327707188,-25.798738041411163,52.78335672292812
2,3,1,13262.88,25.48,0,0,233.87,1050.8493333333333,1125.9099999999999,0,0,0.07923236381037402,27.260791071721645,84.3,4,5~10%,22.887219668729568,114.89958540930276,4.373571402992077,-30.59958540930276
12,3,1,2696.85,24.73,0,0,45.78,381.738,409.005,0,0,0.14154958562767675,27.261601223865377,106.8,5,10~15%,34.54442126925858,99.92177707325213,-7.282820045393201,6.878222926747867
1,0,0,121656.05,15.85,1,2,568.8,4747.834250000001,5086.965267857144,0,0,0.03902670068607357,27.262931034482758,81.0,5,2~5%,12.746942178379127,129.4000539944376,14.51598885610363,-48.4000539944376
1,3,1,7990.31,25.02,0,0,120.722,1076.94375,1153.8683035714284,0,0,0.13478122250576008,27.267516836222956,111.3,5,10~15%,33.25843227609441,101.18069261392863,-5.990915439871454,10.11930738607137
3,17,1,1568.09,29.04,0,0,36.075,322.0982142857143,345.10522959183675,0,0,0.205407989519552,27.269002253636547,136.8,5,20~25%,44.36651080522893,90.78083300612302,-17.09750855159238,46.01916699387699
8,17,1,4416.03,48.18,0,0,24.0,200.08670416666666,214.37861160714286,0,1,0.04530918136123774,27.270628300961064,122.1,5,2~5%,14.380387153921811,127.05982994293895,12.890241147039253,-4.959829942938953
6,13,1,23821.67,33.99,0,0,731.006,3368.9348000000005,3609.5730000000003,1,0,0.14142311601159788,27.27068187251276,124.0,5,10~15%,34.520392042203596,99.9453004218428,-7.249710169690836,24.054699578157198
15,17,1,3216.9,43.04,0,0,70.8,329.847,353.4074999999999,1,0,0.10253567098759675,27.27272727272727,101.6,5,10~15%,27.221634803692996,108.84072554322485,0.051092469034273336,-7.240725543224855
1,3,1,14006.51,17.24,0,0,377.14,1797.03,1925.3892857142855,0,0,0.1282996263880153,27.272727272727277,106.1,5,10~15%,32.026929013722906,102.38626949182915,-4.754201740995629,3.7137305081708405
3,4,1,4534.17,31.69,2,0,92.4,436.27,467.4321428571428,0,0,0.09621827148077818,27.279664250286146,54.6,4,5~10%,26.046598495424742,110.48324941499767,1.2330657548614035,-55.88324941499767
8,7,1,1684.25,13.47,0,0,25.4,211.51103333333333,226.61896428571427,0,0,0.12558173271980605,27.283931597596673,113.3,5,10~15%,31.51052921676315,102.89179771411608,-4.226597619166476,10.408202285883917
1,3,1,11343.66,20.19,0,0,312.6,1538.169,1648.0382142857145,0,0,0.1355972411020782,27.287276607095222,109.5,5,10~15%,33.41347580939485,101.02891315501346,-6.126199202299631,8.471086844986544
8,3,1,2137.58,16.33,0,0,30.1,251.18300000000005,269.1246428571429,0,1,0.1175081166552831,27.28801681850035,92.2,5,10~15%,30.006509697882656,104.94788966962639,-2.718492879382307,-12.747889669626389
